,0,1
149,2009-03-13,0.007901090532162147
150,2009-03-16,-0.0011570216045152515
151,2009-03-17,0.02461903505126073
152,2009-03-18,0.01228820539013209
153,2009-03-19,-0.011867044908647761
154,2009-03-20,-0.016742094699116472
155,2009-03-23,0.06822266895627971
156,2009-03-24,-0.014600943576137393
157,2009-03-25,0.01174963860810796
158,2009-03-26,0.02221261642172556
159,2009-03-27,-0.01847754595441209
160,2009-03-30,-0.03232728877308255
161,2009-03-31,0.011317451460325145
162,2009-04-01,0.020440120980248278
163,2009-04-02,0.02757471835325842
164,2009-04-03,0.004631208506327367
165,2009-04-06,-0.005028599381192156
166,2009-04-07,-0.02250742443839049
167,2009-04-08,0.006217958101454757
168,2009-04-09,0.031057800778464983
169,2009-04-13,-0.002995533411212614
170,2009-04-14,-0.017031524688836952
